long,lat,telefono,objeto,calle_nombre,calle_altura,calle_cruce,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.4540091594502,-34.6254300130761,46322191,FARMACIA,AV RIVADAVIA,6199.0,AV RIVADAVIA,Caballito,Comuna 6,1406,C1406GLE
-58.4243239399508,-34.579593773627,47720313,FARMACIA,AV SANTA FE,4486.0,AV SANTA FE,Palermo,Comuna 14,1425,C1425BHT
-58.527072719308,-34.6393799744449,46424848,FARMACIA,AV RIVADAVIA,11532.0,AV RIVADAVIA,Liniers,Comuna 9,1408,C1408ABP
-58.462492871716,-34.5551641444736,47021106,FARMACIA,AV CABILDO,2917.0,AV CABILDO,Nuñez,Comuna 13,1429,C1429AAA
-58.4837228330402,-34.6087960763261,45026061,FARMACIA,ALVAREZ JONTE,2901.0,ALVAREZ JONTE,Villa Del Parque,Comuna 11,1416,C1416EYB
-58.4471310708323,-34.5918685238001,45149271,FARMACIA,AV CORRIENTES,6169.0,AV CORRIENTES,Chacarita,Comuna 15,1414,C1414ALA
-58.5288427385126,-34.6398622408149,46412348,FARMACIA,AV GRAL PAZ,10632.0,AV GRAL PAZ,Liniers,Comuna 9,1408,C1408FGS
-58.4212056935537,-34.6113506295391,49580000,FARMACIA,AV MEDRANO,6.0,AV MEDRANO,Almagro,Comuna 5,1178,C1178ABB
-58.405003354757,-34.6036287835374,49639969,FARMACIA,AV PUEYRREDON,581.0,AV PUEYRREDON,Balvanera,Comuna 3,1032,C1032ABE
-58.4682274429932,-34.6301565479951,45889999,FARMACIA,AV RIVADAVIA,7283.0,AV RIVADAVIA,Flores,Comuna 7,1406,C1406GMC
-58.4973908654296,-34.598897674685,45033225,FARMACIA,CUENCA,3384.0,CUENCA,Villa Del Parque,Comuna 11,1417,C1417ABF
-58.3930604324611,-34.6042653557231,43724704,FARMACIA,AV CORRIENTES,1835.0,AV CORRIENTES,Balvanera,Comuna 3,1045,C1045AAA
-58.4166658520918,-34.6529304197134,49194483,FARMACIA,AV SAENZ,1091.0,AV SAENZ,Nueva Pompeya,Comuna 4,1437,C1437DOC
-58.439420641206,-34.5990220603235,48557343,FARMACIA,AV CORRIENTES,5283.0,AV CORRIENTES,Villa Crespo,Comuna 15,1414,C1414AJF
-58.4052965151263,-34.636897219681,49427000,FARMACIA,AV CASEROS,2979.0,AV CASEROS,Parque Patricios,Comuna 4,1264,C1264AAJ
-58.3740646656391,-34.5907129503343,45909759,FARMACIA,RAMOS MEJIA,1430.0,RAMOS MEJIA,Retiro,Comuna 1,1104,C1104AJO
-58.4434449737211,-34.5704516958807,47710728,FARMACIA,AV CABILDO,659.0,AV CABILDO,Palermo,Comuna 14,1426,C1426AAG
-58.4223511299862,-34.6028136847463,48664949,FARMACIA,,,,Almagro,Comuna 5,1180,C1180AAM
-58.3818820360408,-34.6280085456761,43044138,FARMACIA,BRASIL,1156.0,BRASIL,Constitucion,Comuna 1,1154,C1154AAT
-58.3765677341702,-34.6021533138173,43261726,FARMACIA,MAIPU,501.0,MAIPU,San Nicolas,Comuna 1,1006,C1006ACE
-58.5026304834634,-34.6514723579541,46821657,FARMACIA,AV ALBERDI,5831.0,AV ALBERDI,Mataderos,Comuna 9,1440,C1440AAJ
-58.399084047936,-34.6047959507829,49527379,FARMACIA,AV CORRIENTES,2276.0,AV CORRIENTES,Balvanera,Comuna 3,1046,C1046AAN
-58.4763577840797,-34.6759664972355,46010000,FARMACIA,SOMELLERA,5671.0,SOMELLERA,Villa Lugano,Comuna 8,1439,C1439AAQ
-58.4544195666636,-34.5870523669182,45540153,FARMACIA,AV CORRIENTES,6847.0,AV CORRIENTES,Chacarita,Comuna 15,1427,C1427BPG
-58.415905641471,-34.6249371047573,49576444,FARMACIA,AV BOEDO,950.0,AV BOEDO,Boedo,Comuna 5,1218,C1218AAS
-58.3697946296416,-34.6351809205544,43033901,FARMACIA,AV REGIMIENTO DE PATRICIOS,570.0,AV REGIMIENTO DE PATRICIOS,Boca,Comuna 4,1265,C1265ADS
-58.4586743972237,-34.5594145507085,,FARMACIA,AV CABILDO,2363.0,AV CABILDO,Belgrano,Comuna 13,1428,C1428AAF
-58.4982268789543,-34.6473965144123,46827170 46822196,FARMACIA,AV JUAN B. ALBERDI,5281.0,AV JUAN B. ALBERDI,Mataderos,Comuna 9,1440,C1440AAD
-58.4244021764363,-34.5780159466456,48990333,FARMACIA,GODOY CRUZ,2771.0,GODOY CRUZ,Palermo,Comuna 14,1425,C1425FQK
-58.3921314990769,-34.6033280702992,,FARMACIA,LAVALLE,1790.0,LAVALLE,San Nicolas,Comuna 1,1048,C1048AAP
-58.4489987543917,-34.5776563237949,,FARMACIA,AV FEDERICO LACROZE,3160.0,AV FEDERICO LACROZE,Colegiales,Comuna 13,1426,C1426CQR
-58.5087803350855,-34.6080939469517,,FARMACIA,SANABRIA,3111.0,SANABRIA,Villa Devoto,Comuna 11,1417,C1417AZU
-58.4479478477988,-34.5570239010825,,FARMACIA,JURAMENTO,1520.0,JURAMENTO,Belgrano,Comuna 13,1428,C1428DMT
-58.4497159105734,-34.5540100673602,47866388 47866308,FARMACIA,AV LIBERTADOR,6285.0,AV LIBERTADOR,Belgrano,Comuna 13,1428,C1428ARF
-58.3734607699566,-34.6062408170834,46531606,FARMACIA,SAN MARTIN,145.0,SAN MARTIN,San Nicolas,Comuna 1,1004,C1004AAC
-58.3756470402639,-34.5974228736363,43129883,FARMACIA,PARAGUAY,615.0,PARAGUAY,Retiro,Comuna 1,1057,C1057AAG
-58.4238540053459,-34.5751499833415,47760868 47766080,FARMACIA,AV CERVINO,4716.0,AV CERVINO,,,,
-58.4940883569061,-34.5720300920533,45213235 45220636,FARMACIA,AV CONGRESO,5452.0,AV CONGRESO,Villa Urquiza,Comuna 12,1431,C1431AAW
-58.4673508791043,-34.6215435908826,46319800,FARMACIA,,,,,,,
-58.4510547557539,-34.6246722062259,46335032,FARMACIA,AV RIVADAVIA,6064.0,AV RIVADAVIA,Caballito,Comuna 6,1406,C1406GLQ
-58.4899641738757,-34.5738742570955,45226220,FARMACIA,CULLEN,5297.0,CULLEN,Villa Urquiza,Comuna 12,1431,C1431BXI
-58.4507799484178,-34.5771864100753,45548060,FARMACIA,CONDE,815.0,CONDE,Colegiales,Comuna 13,1426,C1426AYQ
-58.4565537676491,-34.5672744454897,08104445262,FARMACIA,JOSE HERNANDEZ,2711.0,JOSE HERNANDEZ,Belgrano,Comuna 13,1426,C1426EOW
-58.4021467297607,-34.5975772779612,49614114 52757736,FARMACIA,LARREA,906.0,LARREA,Recoleta,Comuna 2,1117,C1117ABD
-58.461248692724,-34.6035916901672,45147950 45855254,FARMACIA,AV SAN MARTIN,2399.0,AV SAN MARTIN,Paternal,Comuna 15,1416,C1416CRL
-58.4673305612765,-34.6252192024433,46374996,FARMACIA,AV AVELLANEDA,2600.0,AV AVELLANEDA,Flores,Comuna 7,1406,C1406FYX
-58.458478756915,-34.6304516157855,46327950,FARMACIA,AV JUAN B. ALBERDI,2188.0,AV JUAN B. ALBERDI,Flores,Comuna 7,1406,C1406GRX
-58.4833175566364,-34.6339832776852,46728798,FARMACIA,AV RIVADAVIA,8509.0,AV RIVADAVIA,Velez Sarsfield,Comuna 10,1407,C1407DYH
-58.3615794153817,-34.617208778825,57879700,FARMACIA,JUANA MANSO,1696.0,JUANA MANSO,Puerto Madero,Comuna 1,1107,C1107CHH
-58.3926606531872,-34.5999976586174,48130367,FARMACIA,AV CALLAO,779.0,AV CALLAO,San Nicolas,Comuna 1,1023,C1023AAA
-58.4378179587614,-34.6135553445838,49040114 49018517,FARMACIA,ACOYTE,435.0,ACOYTE,Caballito,Comuna 6,1405,C1405BGC
-58.4024118005652,-34.5836142345996,48020390,FARMACIA,AV LAS HERAS,2902.0,AV LAS HERAS,Recoleta,Comuna 2,1425,C1425AST
-58.4213458454361,-34.6029546402754,48622779,FARMACIA,AV CORRIENTES,4025.0,AV CORRIENTES,Almagro,Comuna 5,1194,C1194AAG
-58.3673525682775,-34.5999878308396,43113100,FARMACIA,ALICIA MOREAU DE JUSTO,146.0,ALICIA MOREAU DE JUSTO,Puerto Madero,Comuna 1,1107,C1107AAD
-58.4696317990296,-34.546735036309,47029497 47022407,FARMACIA,AV CABILDO,3999.0,AV CABILDO,Nuñez,Comuna 13,1429,C1429AAK
-58.3732445538626,-34.5962876507027,43121469 43152525,FARMACIA,RECONQUISTA,1000.0,RECONQUISTA,Retiro,Comuna 1,1003,C1003ABT
-58.469217823022,-34.5479770780184,47022407 47028148,FARMACIA,AV CABILDO,3834.0,AV CABILDO,Saavedra,Comuna 12,1429,C1429AAW
-58.3760121437553,-34.608497134772,43425144,FARMACIA,AV DE MAYO,675.0,AV DE MAYO,Monserrat,Comuna 1,1084,C1084AAB
-58.3964248514629,-34.6093123018339,49536587 49500700 49500701,FARMACIA,AV RIVADAVIA,2101.0,AV RIVADAVIA,Balvanera,Comuna 3,1034,C1034ACA
-58.4232751401903,-34.5979839025878,48612828,FARMACIA,LAVALLE,4098.0,LAVALLE,Almagro,Comuna 5,1190,C1190ABB
-58.3808350709253,-34.5760553158129,45767615,FARMACIA,,,,,,,
-58.4545997501005,-34.6053097593449,45842733/2758,FARMACIA,AV SAN MARTIN,1851.0,AV SAN MARTIN,Villa Crespo,Comuna 15,1416,C1416CRG
-58.4075776773938,-34.5967184906036,49631408,FARMACIA,PARAGUAY,2802.0,PARAGUAY,Recoleta,Comuna 2,1425,C1425BRH
-58.4640437253473,-34.6253435391257,46139594,FARMACIA,BOGOTA,2396.0,BOGOTA,Flores,Comuna 7,1406,C1406GBR
-58.4368574008189,-34.5988816187831,48547460,FARMACIA,AV RAUL SCALABRINI ORTIZ,461.0,AV RAUL SCALABRINI ORTIZ,Villa Crespo,Comuna 15,1414,C1414DNE
-58.5221454768693,-34.6258442972121,,FARMACIA,ROMA,955.0,ROMA,Versalles,Comuna 10,1408,C1408BZI
-58.419797061985,-34.6214001637035,49314644/6795,FARMACIA,AV INDEPENDENCIA,3830.0,AV INDEPENDENCIA,Boedo,Comuna 5,1226,C1226AAQ
-58.4269110906669,-34.627190921317,49222551,FARMACIA,AV DIRECTORIO,2.0,AV DIRECTORIO,Parque Chacabuco,Comuna 7,1424,C1424CIN
-58.4408090642417,-34.5647214349574,47736656,FARMACIA,AV LUIS MARIA CAMPOS,1267.0,AV LUIS MARIA CAMPOS,Palermo,Comuna 14,1426,C1426BOK
-58.4519187162906,-34.5537030964855,47829818,FARMACIA,MONROE,1600.0,MONROE,Belgrano,Comuna 13,1428,C1428BKR
-58.4250955933225,-34.5803197805327,47761140,FARMACIA,GUEMES,4799.0,GUEMES,Palermo,Comuna 14,1425,C1425BLK
-58.4722488553366,-34.567670084945,45422105,FARMACIA,NAON,2357.0,NAON,Belgrano,Comuna 13,1430,C1430EPK
-58.4863023700347,-34.57409779102,45212653 45214321,FARMACIA,MONROE,5091.0,MONROE,Villa Urquiza,Comuna 12,1431,C1431CAO
-58.3901715677976,-34.6107744071362,,FARMACIA,SOLIS,146.0,SOLIS,Monserrat,Comuna 1,1078,C1078AAD
-58.5013055944395,-34.619076554981,46397755,FARMACIA,AV SEGUROLA,1898.0,AV SEGUROLA,Monte Castro,Comuna 10,1407,C1407AOL
-58.384294987771,-34.6153361298216,43827666,FARMACIA,MEXICO,1285.0,MEXICO,Monserrat,Comuna 1,1097,C1097AAY
-58.3928653684539,-34.6117572839765,,FARMACIA,ADOLFO ALSINA,1874.0,ADOLFO ALSINA,Balvanera,Comuna 3,1090,C1090AAB
-58.4383346637845,-34.5968736728867,48565221,FARMACIA,J. RAMIREZ DE VELAZCO,692.0,J. RAMIREZ DE VELAZCO,Villa Crespo,Comuna 15,1414,C1414AQN
-58.3981644707449,-34.6062041602959,,FARMACIA,SARMIENTO,2214.0,SARMIENTO,Balvanera,Comuna 3,1044,C1044AAJ
-58.3829307248592,-34.6296273883129,,FARMACIA,SALTA,1899.0,SALTA,Constitucion,Comuna 1,1137,C1137ACM
-58.4040252264339,-34.577858797953,48001137,FARMACIA,SAN MARTIN DE TOURS,2976.0,SAN MARTIN DE TOURS,Palermo,Comuna 14,1425,C1425DND
-58.5262313454099,-34.6150854088205,45665095,FARMACIA,AV BEIRO FRANCISCO,5402.0,AV BEIRO FRANCISCO,Villa Real,Comuna 10,1419,C1419IAQ
-58.4024119927555,-34.5940688128835,4829150 48291510,FARMACIA,AV PUEYRREDON,1428.0,AV PUEYRREDON,Recoleta,Comuna 2,1118,C1118AAR
-58.4166378441565,-34.6504602980208,49193430,FARMACIA,AV SAENZ,883.0,AV SAENZ,Nueva Pompeya,Comuna 4,1437,C1437DOA
-58.3863913122586,-34.6031540066695,58111234,FARMACIA,URUGUAY,479.0,URUGUAY,San Nicolas,Comuna 1,1015,C1015ABI
-58.4360376244794,-34.567129353538,47791100,FARMACIA,MAURE,1732.0,MAURE,Palermo,Comuna 14,1426,C1426CUF
-58.5139753512495,-34.6489743625188,46419287,FARMACIA,ACASSUSO,6440.0,ACASSUSO,Liniers,Comuna 9,1408,C1408FED
-58.3770618625933,-34.6198859423425,43004519,FARMACIA,PIEDRAS,1012.0,PIEDRAS,San Telmo,Comuna 1,1070,C1070AAV
-58.4320310195448,-34.616538069996,49029144 49028228,FARMACIA,AV RIVADAVIA,4718.0,AV RIVADAVIA,Caballito,Comuna 6,1424,C1424CEP
-58.4029077014673,-34.5964987427884,49611848,FARMACIA,MANSILLA,2493.0,MANSILLA,Recoleta,Comuna 2,1121,C1121AAA
-58.4041174872715,-34.6007324971428,49638824 49642250,FARMACIA,VIAMONTE,2661.0,VIAMONTE,Balvanera,Comuna 3,1056,C1056ABQ
-58.3881311608495,-34.5969308383953,48138100,FARMACIA,MARCELO T. DE ALVEAR,1487.0,MARCELO T. DE ALVEAR,Recoleta,Comuna 2,1060,C1060AAA
-58.3785889927444,-34.608075668403,,FARMACIA,AV RIVADAVIA,851.0,AV RIVADAVIA,San Nicolas,Comuna 1,1002,C1002AAG
-58.4429131899128,-34.608297055591,49821996,FARMACIA,AV DIAZ VELEZ,5402.0,AV DIAZ VELEZ,Caballito,Comuna 6,1405,C1405DCW
-58.470935722864,-34.6312504764821,,FARMACIA,AV RIVADAVIA,7496.0,AV RIVADAVIA,Flores,Comuna 7,1406,C1406GMR
-58.3991683725827,-34.5939170895523,48229519,FARMACIA,AZCUÉNAGA,1235.0,AZCUÉNAGA,Recoleta,Comuna 2,1115,C1115AAI
-58.5053893102983,-34.6539792681507,46874415 46874767,FARMACIA,J B ALBERDI,6151.0,J B ALBERDI,Mataderos,Comuna 9,1440,C1440AAM
-58.3796548217227,-34.5926872206568,43931678 43281424,FARMACIA,JUNCAL,873.0,JUNCAL,Retiro,Comuna 1,1062,C1062ABE
-58.4987596096094,-34.5514976099476,45426681,FARMACIA,AV RICARDO BALBIN,4955.0,AV RICARDO BALBIN,Saavedra,Comuna 12,1430,C1430ABH
-58.4722444577924,-34.5823794924078,45210086,FARMACIA,AV TRIUNVIRATO,3602.0,AV TRIUNVIRATO,Villa Ortuzar,Comuna 15,1427,C1427AAW
-58.4406270579271,-34.5724053977786,47723989,FARMACIA,AV CABILDO,370.0,AV CABILDO,Palermo,Comuna 14,1426,C1426AAQ
-58.4030350221577,-34.6119267651521,49520151,FARMACIA,SAAVEDRA,172.0,SAAVEDRA,Balvanera,Comuna 3,1083,C1083ACD
-58.4539040486498,-34.6011679523153,4584831,FARMACIA,AV JUAN B. JUSTO,3483.0,AV JUAN B. JUSTO,Villa Crespo,Comuna 15,1416,C1416DJB
-58.4325188426501,-34.6340835884835,49255110,FARMACIA,AV ASAMBLEA,500.0,AV ASAMBLEA,Parque Chacabuco,Comuna 7,1424,C1424COR
-58.4595299202427,-34.6141146301915,45810900,FARMACIA,AV GAONA,2308.0,AV GAONA,Flores,Comuna 7,1416,C1416DRY
-58.4736380112751,-34.6192890050487,45842426,FARMACIA,TERRADA,1164.0,TERRADA,Villa Santa Rita,Comuna 11,1416,C1416ARB
-58.4991844776118,-34.5815849624423,45729756 45716169,FARMACIA,,,,,,,
-58.4978913248006,-34.583413194267,45711628,FARMACIA,,,,,,,
-58.3988651280762,-34.6235487962508,49415802,FARMACIA,AV SAN JUAN,2376.0,AV SAN JUAN,San Cristobal,Comuna 3,1232,C1232AAS
-58.4926345156684,-34.6044485653826,45010605,FARMACIA,CUENCA,2717.0,CUENCA,Villa Del Parque,Comuna 11,1417,C1417AAK
-58.3848274250974,-34.6131924971165,,FARMACIA,AV BELGRANO,1303.0,AV BELGRANO,Monserrat,Comuna 1,1093,C1093AAB
-58.3995496488569,-34.6071576694472,49534501,FARMACIA,TENIENTE GENERAL JUAN D PERON,2319.0,TENIENTE GENERAL JUAN D PERON,Balvanera,Comuna 3,1040,C1040AAK
-58.4534419265837,-34.5840051001501,45525221,FARMACIA,AV FEDERICO LACROZE,3883.0,AV FEDERICO LACROZE,Chacarita,Comuna 15,1427,C1427EDD
-58.420055622034,-34.5957628280778,48633346,FARMACIA,MEDRANO,1168.0,MEDRANO,Palermo,Comuna 14,1179,C1179AAV
-58.440839934609,-34.610440470517,49051111,FARMACIA,HIDALGO,775.0,HIDALGO,Caballito,Comuna 6,1405,C1405BCK
-58.3927096614893,-34.593097280796,48154441,FARMACIA,AV CALLAO,1379.0,AV CALLAO,Recoleta,Comuna 2,1023,C1023AAG
-58.4467287846178,-34.568813812308,47838599,FARMACIA,AV CABILDO,1053.0,AV CABILDO,Palermo,Comuna 14,1426,C1426AAK
-58.374055620892,-34.6387781038053,43025883 43024998,FARMACIA,SUAREZ,1680.0,SUAREZ,Barracas,Comuna 4,1288,C1288AEJ
-58.3742727225369,-34.6391756057663,43011649/3078,FARMACIA,MONTES DE OCA,954.0,MONTES DE OCA,Barracas,Comuna 4,1270,C1270AAW
-58.5167989804833,-34.6528104842987,46862341,FARMACIA,AV EMILIO CASTRO,7000.0,AV EMILIO CASTRO,Mataderos,Comuna 9,1408,C1408IGT
-58.3877769009383,-34.6039271993999,43720867,FARMACIA,AV CORRIENTES,1499.0,AV CORRIENTES,San Nicolas,Comuna 1,1042,C1042AAA
-58.3941969352402,-34.5901121454785,48015544,FARMACIA,AV LAS HERAS,2002.0,AV LAS HERAS,Recoleta,Comuna 2,1127,C1127AAP
-58.4002886052346,-34.6086994608219,49514000,FARMACIA,BARTOLOME MITRE,2390.0,BARTOLOME MITRE,Balvanera,Comuna 3,1039,C1039AAL
-58.4994712598195,-34.5848312392029,45728941,FARMACIA,AV GRAL. MOSCONI,2674.0,AV GRAL. MOSCONI,Villa Pueyrredon,Comuna 12,1419,C1419EQS
-58.3894943857185,-34.5987713955563,,FARMACIA,MONTEVIDEO,877.0,MONTEVIDEO,Recoleta,Comuna 2,1019,C1019ABQ
-58.4023135658169,-34.5865473529947,48054735,FARMACIA,AUSTRIA,2270.0,AUSTRIA,Recoleta,Comuna 2,1425,C1425EGL
-58.3912236938316,-34.628671692015,43056958,FARMACIA,AV ENTRE RIOS,1735.0,AV ENTRE RIOS,Parque Patricios,Comuna 4,1133,C1133AAF
-58.4395788985748,-34.5647839237228,47724591,FARMACIA,AV FEDERICO LACROZE,1810.0,AV FEDERICO LACROZE,Palermo,Comuna 14,1426,C1426CPQ
-58.4451208844284,-34.6607659288851,,FARMACIA,PORTELA,2975.0,PORTELA,Villa Soldati,Comuna 8,1437,C1437BZK
-58.4302976136689,-34.608907590193,49828737,FARMACIA,AV DIAZ VELEZ,4500.0,AV DIAZ VELEZ,Almagro,Comuna 5,1200,C1200AAY
-58.3790189906388,-34.6090692082781,43430566,FARMACIA,AV DE MAYO,892.0,AV DE MAYO,Monserrat,Comuna 1,1084,C1084AAQ
-58.3778466817188,-34.6283590248953,43006522,FARMACIA,AV CASEROS,999.0,AV CASEROS,Constitucion,Comuna 1,1152,C1152AAF
-58.4416035618041,-34.6314913322736,49231258,FARMACIA,EMILIO MITRE,900.0,EMILIO MITRE,Parque Chacabuco,Comuna 7,1424,C1424AYR
-58.4326404083668,-34.5732312422702,47747939,FARMACIA,AV LUIS MARIA CAMPOS,315.0,AV LUIS MARIA CAMPOS,Palermo,Comuna 14,1426,C1426BOB
-58.4464349776486,-34.572240409318,45545535,FARMACIA,AV FEDERICO LACROZE,2599.0,AV FEDERICO LACROZE,Colegiales,Comuna 13,1426,C1426CPK
-58.4502580914942,-34.5612009792999,47815105,FARMACIA,SUCRE,1892.0,SUCRE,Belgrano,Comuna 13,1428,C1428DVF
-58.4377954960407,-34.5840075491789,48991300,FARMACIA,BONPLAND,1631.0,BONPLAND,Palermo,Comuna 14,1414,C1414CMS
-58.4534885974639,-34.6056375783171,,FARMACIA,AV SAN MARTIN,1755.0,AV SAN MARTIN,Villa Crespo,Comuna 15,1416,C1416CRF
-58.3805900421796,-34.6279736156361,43058886,FARMACIA,BRASIL,1128.0,BRASIL,Constitucion,Comuna 1,1154,C1154AAT
-58.4922324938877,-34.607609314008,45043441,FARMACIA,CAMPANA,2502.0,CAMPANA,Villa Del Parque,Comuna 11,1417,C1417ACJ
-58.3893968489903,-34.6077192783777,43736473,FARMACIA,BARTOLOME MITRE,1601.0,BARTOLOME MITRE,San Nicolas,Comuna 1,1037,C1037ABE
-58.3728497748742,-34.5874076305548,43110660,FARMACIA,RAMOS MEJIA,1690.0,RAMOS MEJIA,Retiro,Comuna 1,1104,C1104AJQ
-58.5276460679201,-34.638139466127,46411873,FARMACIA,CUZCO,125.0,CUZCO,Liniers,Comuna 9,1408,C1408BLC
-58.3870227500128,-34.6007177505086,,FARMACIA,VIAMONTE,1416.0,VIAMONTE,San Nicolas,Comuna 1,1055,C1055ABB
-58.3837135238608,-34.6090298889173,43827053 52757736,FARMACIA,AV DE MAYO,1217.0,AV DE MAYO,Monserrat,Comuna 1,1085,C1085ABC
-58.3893785160833,-34.610285591766,,FARMACIA,,,,,,,
-58.4606414508404,-34.5604465027496,47877300,FARMACIA,AMENABAR,2375.0,AMENABAR,Belgrano,Comuna 13,1428,C1428CQK
-58.4467275966215,-34.5903511840161,,FARMACIA,AV DORREGO,940.0,AV DORREGO,Chacarita,Comuna 15,1414,C1414CKR
-58.467136103522,-34.548624402149,47040600,FARMACIA,AV CRISOLOGO LARRALDE,2312.0,AV CRISOLOGO LARRALDE,Nuñez,Comuna 13,1429,C1429BTQ
-58.4232788315289,-34.612259046663,49813787,FARMACIA,AV RIVADAVIA,4065.0,AV RIVADAVIA,Almagro,Comuna 5,1205,C1205AAA
-58.5036402927839,-34.6010299816558,45051010/2599,FARMACIA,AV BEIRO FRANCISCO,3602.0,AV BEIRO FRANCISCO,Villa Del Parque,Comuna 11,1419,C1419HYX
-58.452318709186,-34.6058991225658,46543802 46586810,FARMACIA,AV SAN MARTIN,1631.0,AV SAN MARTIN,Villa Crespo,Comuna 15,1416,C1416CRE
-58.463636258187,-34.6342065595038,46112620 46377072,FARMACIA,AV DIRECTORIO,2601.0,AV DIRECTORIO,Flores,Comuna 7,1406,C1406HAC
-58.372753797648,-34.6017642055922,52586998/9,FARMACIA,RECONQUISTA,526.0,RECONQUISTA,San Nicolas,Comuna 1,1003,C1003ABL
-58.3829098868226,-34.5961016481931,48167157/7199/7160,FARMACIA,CERRITO,1054.0,CERRITO,Retiro,Comuna 1,1010,C1010AAV
-58.4166357187536,-34.6504296448068,49191242,FARMACIA,AV SAENZ,875.0,AV SAENZ,Nueva Pompeya,Comuna 4,1437,C1437DOA
-58.4063255572814,-34.6086877583657,45180601,FARMACIA,BARTOLOME MITRE,2815.0,BARTOLOME MITRE,Balvanera,Comuna 3,1201,C1201AAA
-58.396126743441,-34.6088977450959,,FARMACIA,JUNIN,43.0,JUNIN,Balvanera,Comuna 3,1026,C1026ABA
-58.4384108267194,-34.5994388945124,48547395,FARMACIA,AV RAUL SCALABRINI ORTIZ,328.0,AV RAUL SCALABRINI ORTIZ,Villa Crespo,Comuna 15,1414,C1414DNQ
-58.5275426679941,-34.6161188171834,46423436 4115027/  52907,FARMACIA,AV BEIRO FRANCISCO,5530.0,AV BEIRO FRANCISCO,Villa Real,Comuna 10,1419,C1419IAR
-58.4853152297045,-34.5544273560606,45421781,FARMACIA,GARCIA DEL RIO,4097.0,GARCIA DEL RIO,Saavedra,Comuna 12,1430,C1430ACG
-58.4055213563001,-34.5769728238801,48016013/3788,FARMACIA,JERONIMO SALGUERO,3080.0,JERONIMO SALGUERO,Palermo,Comuna 14,1425,C1425DFO
-58.3799938128767,-34.6091361595704,43430680 43346001,FARMACIA,AV DE MAYO,964.0,AV DE MAYO,Monserrat,Comuna 1,1084,C1084AAR
-58.4631185101528,-34.6154648649628,45811640,FARMACIA,AV GAONA,2608.0,AV GAONA,Flores,Comuna 7,1416,C1416DSO
-58.3829702989828,-34.5946905754139,48136223,FARMACIA,CERRITO,1174.0,CERRITO,Retiro,Comuna 1,1010,C1010AAX
-58.4824835750924,-34.610379797313,45823887,FARMACIA,AV NAZCA,2102.0,AV NAZCA,Villa Santa Rita,Comuna 11,1416,C1416ASX
-58.396895889019,-34.6043546737983,56488222,FARMACIA,AV CORRIENTES,2101.0,AV CORRIENTES,Balvanera,Comuna 3,1045,C1045AAD
-58.3749763121684,-34.6377099627292,43031590,FARMACIA,MONTES DE OCA,839.0,MONTES DE OCA,Barracas,Comuna 4,1270,C1270AAI
-58.4984551984329,-34.5906579121699,45720341,FARMACIA,SALVADOR MARIA DEL CARRIL,2901.0,SALVADOR MARIA DEL CARRIL,Villa Pueyrredon,Comuna 12,1419,C1419GZI
-58.4359816402632,-34.5696662980554,47770874,FARMACIA,AV LUIS MARIA CAMPOS,751.0,AV LUIS MARIA CAMPOS,Palermo,Comuna 14,1426,C1426BOF
-58.4799048869876,-34.5552990891922,45438881,FARMACIA,AV CRISOLOGO LARRALDE,3711.0,AV CRISOLOGO LARRALDE,Saavedra,Comuna 12,1430,C1430AIG
-58.4124824408188,-34.5831546268785,48061820,FARMACIA,RAUL SCALABRINI ORTIZ,2847.0,RAUL SCALABRINI ORTIZ,Palermo,Comuna 14,1425,C1425DBJ
-58.3796036424739,-34.6177856469497,43005752,FARMACIA,AV INDEPENDENCIA,980.0,AV INDEPENDENCIA,Constitucion,Comuna 1,1099,C1099AAW
-58.4202651324123,-34.6159378776459,49813632,FARMACIA,AV BELGRANO,3802.0,AV BELGRANO,Almagro,Comuna 5,1210,C1210AAT
-58.3871668367085,-34.5973341098662,48110727,FARMACIA,URUGUAY,984.0,URUGUAY,Recoleta,Comuna 2,1015,C1015ABT
-58.4519213392538,-34.6102718273149,45848080,FARMACIA,AV GAONA,1665.0,AV GAONA,Caballito,Comuna 6,1416,C1416DRE
-58.5061803069192,-34.5884738419933,45710637,FARMACIA,AV GRAL. MOSCONI,3199.0,AV GRAL. MOSCONI,Villa Pueyrredon,Comuna 12,1419,C1419EQK
-58.4555367913992,-34.5555008747509,47811415,FARMACIA,MONROE,1901.0,MONROE,Belgrano,Comuna 13,1428,C1428BLC
-58.4438817659673,-34.6081907413397,49829571,FARMACIA,AV DIAZ VELEZ,5502.0,AV DIAZ VELEZ,Caballito,Comuna 6,1405,C1405DCX
-58.4357248537626,-34.5652869973938,57780450,FARMACIA,MIGUELETES,961.0,MIGUELETES,Palermo,Comuna 14,1426,C1426BUK
-58.4339394889715,-34.6265987056412,49227346,FARMACIA,AV JOSE MARIA MORENO,690.0,AV JOSE MARIA MORENO,Caballito,Comuna 6,1424,C1424AAT
-58.4654521531324,-34.5527637745062,45448875,FARMACIA,AV CABILDO,3210.0,AV CABILDO,Nuñez,Comuna 13,1429,C1429AAQ
-58.4519600360214,-34.5647098542511,47873761,FARMACIA,JOSE HERNANDEZ,2237.0,JOSE HERNANDEZ,Belgrano,Comuna 13,1426,C1426EOM
